"Shape" "TSR_Breadth" "Peak_Count" "Total_Count" "Tag_Ratio" "Midpoint" "Start" "End"
"AT4G38080" "6.99317439777824" "312" "11142" "22853" "0.487550868594933" "17883146" "17883060" "17883371"
"AT4G38090" "4.56093786723675" "95" "708" "915" "0.773770491803279" "17884708" "17884681" "17884775"
"AT4G38100" "2.86287985147679" "7" "136" "493" "0.275862068965517" "17888202" "17888200" "17888206"
"AT4G38120" "2.27318242101535" "65" "103" "386" "0.266839378238342" "17896103" "17896070" "17896134"
"AT4G38130" "8.15706813641276" "148" "638" "1584" "0.402777777777778" "17899469" "17899352" "17899499"
"AT4G38160" "2.24112314189398" "8" "33" "84" "0.392857142857143" "17902273" "17902270" "17902277"
"AT4G38150" "1.49625888657692" "7" "43" "168" "0.255952380952381" "17902158" "17902155" "17902161"
"AT4G38170" "1.38156739915794" "5" "106" "386" "0.274611398963731" "17904754" "17904752" "17904756"
"AT4G38180" "Completely_Peaked" "1" "16" "208" "0.0769230769230769" "17909605" "17909605" "17909605"
"AT4G38200" "1.12427253050995" "44" "125" "1214" "0.102965403624382" "17915454" "17915434" "17915477"
"AT4G38215" "1.8651822111719" "5" "34" "71" "0.47887323943662" "17923174" "17923172" "17923176"
"AT4G38210" "1.37128149815725" "37" "34" "186" "0.182795698924731" "17923960" "17923940" "17923976"
"AT4G38220" "2.30485285568564" "37" "14" "2272" "0.00616197183098592" "17926660" "17926642" "17926678"
"AT4G38225" "2.56753466059856" "12" "131" "368" "0.355978260869565" "17927201" "17927194" "17927205"
"AT4G38230" "1.85986577956526" "59" "119" "757" "0.157199471598415" "17931268" "17931232" "17931290"
"AT4G38240" "1.89226368565706" "46" "429" "1377" "0.311546840958606" "17935260" "17935240" "17935285"
"AT4G38250" "1.90917274318142" "121" "900" "1876" "0.479744136460554" "17935434" "17935397" "17935517"
"AT4G38260" "2.0179802189459" "71" "426" "726" "0.586776859504132" "17938251" "17938206" "17938276"
"AT4G38270" "2.43112588495305" "53" "234" "501" "0.467065868263473" "17938426" "17938401" "17938453"
"AT4G38280" "1.88107649051978" "38" "202" "569" "0.355008787346221" "17941809" "17941793" "17941830"
"AT4G38310" "1.7782177018271" "32" "59" "211" "0.279620853080569" "17948721" "17948710" "17948741"
"AT4G38350" "1.99158453480401" "128" "434" "1153" "0.376409366869037" "17966906" "17966850" "17966977"
"AT4G38360" "1.91645628638083" "81" "158" "782" "0.202046035805627" "17969686" "17969633" "17969713"
"AT4G38380" "3.40489477946777" "5" "75" "238" "0.315126050420168" "17975101" "17975100" "17975104"
"AT4G38390" "1.06819756028877" "5" "18" "202" "0.0891089108910891" "17977747" "17977745" "17977749"
"AT4G38400" "2.70862198391437" "8" "31" "120" "0.258333333333333" "17979738" "17979733" "17979740"
"AT4G38430" "1.92038713590094" "72" "150" "583" "0.257289879931389" "17986572" "17986529" "17986600"
"AT4G38440" "4.45860719824997" "6" "69" "342" "0.201754385964912" "17989067" "17989066" "17989071"
"AT4G38460" "3.49863983742887" "79" "510" "1272" "0.400943396226415" "17994901" "17994872" "17994950"
"AT4G38470" "2.47867863828654" "94" "199" "5256" "0.0378614916286149" "17999276" "17999230" "17999323"
"AT4G38480" "1.0934040511364" "20" "23" "137" "0.167883211678832" "18005017" "18005008" "18005027"
"AT4G38490" "3.36279059338314" "8" "52" "210" "0.247619047619048" "18006366" "18006362" "18006369"
"AT4G38495" "1.83135035684967" "28" "18" "313" "0.0575079872204473" "18007966" "18007949" "18007976"
"AT4G38500" "3.69348064722409" "79" "197" "565" "0.348672566371681" "18008223" "18008196" "18008274"
"AT4G38510" "2.79284223665384" "136" "503" "1840" "0.273369565217391" "18011256" "18011207" "18011342"
"AT4G38520" "1.49936504652416" "61" "1073" "1452" "0.738980716253444" "18018056" "18018030" "18018090"
"AT4G38530" "2.23566927190689" "17" "15" "146" "0.102739726027397" "18020755" "18020750" "18020766"
"AT4G38540" "4.03503042843786" "84" "1086" "1896" "0.572784810126582" "18023174" "18023126" "18023209"
"AT4G38545" "1.30714699364993" "113" "29" "76" "0.381578947368421" "18023346" "18023293" "18023405"
"AT4G38550" "6.70863637989181" "128" "1992" "5265" "0.378347578347578" "18026132" "18026070" "18026197"
"AT4G38552" "6.99096365323016" "23" "85" "396" "0.214646464646465" "18028512" "18028495" "18028517"
"AT4G38570" "1.97478455949942" "19" "53" "250" "0.212" "18033484" "18033476" "18033494"
"AT4G38580" "2.97865468870503" "9" "110" "508" "0.216535433070866" "18035655" "18035652" "18035660"
"AT4G38600" "3.35215178463656" "77" "990" "2794" "0.354330708661417" "18049627" "18049570" "18049646"
"AT4G38620" "6.40634678510773" "67" "145" "633" "0.229067930489731" "18053847" "18053834" "18053900"
"AT4G38630" "4.64113558688723" "6" "518" "4290" "0.120745920745921" "18058661" "18058660" "18058665"
"AT4G38640" "2.1729447785467" "88" "241" "1202" "0.200499168053245" "18062139" "18062099" "18062186"
"AT4G38660" "1.38781163434903" "10" "12" "168" "0.0714285714285714" "18068066" "18068061" "18068070"
"AT4G38670" "2.69044991192273" "36" "93" "240" "0.3875" "18071360" "18071349" "18071384"
"AT4G38680" "1.74245214704556" "98" "369" "944" "0.390889830508475" "18072902" "18072838" "18072935"
"AT4G38690" "Completely_Peaked" "1" "20" "148" "0.135135135135135" "18075334" "18075334" "18075334"
"AT4G38710" "3.97140049188329" "4" "72" "490" "0.146938775510204" "18079925" "18079923" "18079926"
"AT4G38730" "1.53522869394808" "7" "19" "205" "0.0926829268292683" "18082514" "18082512" "18082518"
"AT4G38740" "4.3752737985817" "101" "1471" "3706" "0.39692390717755" "18084186" "18084110" "18084210"
"AT4G38760" "1.12857142771993" "4" "17" "625" "0.0272" "18091819" "18091817" "18091820"
"AT4G38770" "4.91996622068654" "9" "63" "161" "0.391304347826087" "18098564" "18098560" "18098568"
"AT4G38780" "1" "505" "16" "81" "0.197530864197531" "18105374" "18105122" "18105626"
"AT4G38790" "4.81378301571716" "2" "73" "408" "0.178921568627451" "18111370" "18111369" "18111370"
"AT4G38800" "7.68636310681535" "109" "2034" "4907" "0.414509883839413" "18115102" "18115030" "18115138"
"AT4G38810" "1.0603864763094" "2" "41" "1016" "0.0403543307086614" "18117038" "18117038" "18117039"
"AT4G38830" "1.64838226909734" "8" "33" "114" "0.289473684210526" "18122323" "18122319" "18122326"
"AT4G38890" "4.67217707820703" "6" "138" "778" "0.177377892030848" "18139093" "18139091" "18139096"
"AT4G38900" "6.87289444143992" "5" "71" "456" "0.155701754385965" "18141342" "18141341" "18141345"
"AT4G38910" "2.11363636521679" "10" "15" "78" "0.192307692307692" "18146863" "18146861" "18146870"
"AT4G38920" "13.4455965139323" "48" "2046" "5254" "0.389417586600685" "18147220" "18147190" "18147237"
"AT4G38930" "14.980205161057" "21" "117" "784" "0.149234693877551" "18150720" "18150704" "18150724"
"AT4G38932" "2.38590046398328" "136" "533" "1617" "0.329622758194187" "18152458" "18152414" "18152549"
"AT4G38940" "22.5301135002511" "155" "114" "443" "0.257336343115124" "18152938" "18152916" "18153070"
"AT4G38950" "3.44619014731601" "25" "32" "500" "0.064" "18158766" "18158761" "18158785"
"AT4G38960" "1.7990427002515" "4" "37" "130" "0.284615384615385" "18162343" "18162341" "18162344"
"AT4G38970" "Completely_Peaked" "1" "16" "64" "0.25" "18165737" "18165737" "18165737"
"AT4G38980" "2.4552430079005" "45" "28" "230" "0.121739130434783" "18167600" "18167580" "18167624"
"AT4G39030" "4.02848000227809" "7" "85" "526" "0.161596958174905" "18185667" "18185663" "18185669"
"AT4G39040" "1.08333333209157" "2" "28" "198" "0.141414141414141" "18190478" "18190478" "18190479"
"AT4G39050" "3.13769149925469" "126" "109" "700" "0.155714285714286" "18193332" "18193285" "18193410"
"AT4G39070" "2.02410602718713" "69" "56" "350" "0.16" "18205543" "18205511" "18205579"
"AT4G39080" "4.27588956690248" "65" "1240" "4300" "0.288372093023256" "18209424" "18209396" "18209460"
"AT4G39090" "4.53142238610835" "316" "10387" "22503" "0.46158290005777" "18217322" "18217170" "18217485"
"AT4G39100" "4.4155590881749" "87" "988" "1832" "0.539301310043668" "18220166" "18220120" "18220206"
"AT4G39120" "5.12146303902287" "90" "343" "755" "0.454304635761589" "18227913" "18227860" "18227949"
"AT4G39140" "1.69887064556656" "93" "201" "945" "0.212698412698413" "18232033" "18232000" "18232092"
"AT4G39150" "7.46185359620422" "72" "144" "484" "0.297520661157025" "18236064" "18236024" "18236095"
"AT4G39160" "2.05787742442161" "26" "22" "322" "0.0683229813664596" "18236400" "18236390" "18236415"
"AT4G39170" "4.87224088560496" "57" "159" "926" "0.17170626349892" "18240672" "18240660" "18240716"
"AT4G39190" "7.01118705542216" "8" "266" "618" "0.43042071197411" "18252784" "18252782" "18252789"
"AT4G39200" "18.0061103683052" "45" "2936" "6206" "0.473090557524976" "18257403" "18257373" "18257417"
"AT4G39210" "1.68122390094086" "130" "17" "50" "0.34" "18259613" "18259534" "18259663"
"AT4G39220" "6.85589619443114" "100" "501" "1382" "0.362518089725036" "18263667" "18263631" "18263730"
"AT4G39230" "1.52040451837926" "4" "22" "174" "0.126436781609195" "18267726" "18267725" "18267728"
"AT4G39235" "2.92915347266745" "3" "13" "66" "0.196969696969697" "18268069" "18268067" "18268069"
"AT4G39240" "1.49531971113104" "138" "934" "1226" "0.761827079934747" "18270724" "18270662" "18270799"
"AT4G39260" "2.1950598893711" "491" "15644" "39294" "0.398126940499822" "18274461" "18274190" "18274680"
"AT4G39270" "3.56919653759866" "28" "7" "929" "0.00753498385360603" "18277754" "18277742" "18277769"
"AT4G39280" "2.94895611984323" "77" "125" "488" "0.256147540983607" "18284887" "18284843" "18284919"
"AT4G39300" "2.28229650358604" "95" "272" "635" "0.428346456692913" "18286789" "18286745" "18286839"
"AT4G39320" "1.21831955892077" "9" "14" "68" "0.205882352941176" "18289186" "18289182" "18289190"
"AT4G39330" "3.06315791230453" "2" "24" "51" "0.470588235294118" "18291222" "18291222" "18291223"
"AT4G39350" "1.9470697694681" "128" "1307" "3013" "0.433786923332227" "18296969" "18296882" "18297009"
"AT4G39360" "1.50000000745058" "2" "12" "64" "0.1875" "18303056" "18303056" "18303057"
"AT4G39361" "10.6220944004098" "16" "402" "838" "0.479713603818616" "18304921" "18304908" "18304923"
"AT4G39363" "2.6941176554736" "2" "22" "65" "0.338461538461538" "18305311" "18305310" "18305311"
"AT4G39366" "2.41906538767012" "20" "803" "1606" "0.5" "18305591" "18305581" "18305600"
"AT4G39370" "2.23802029469806" "47" "20" "134" "0.149253731343284" "18306308" "18306292" "18306338"
"AT4G39380" "1.9682892316871" "974" "20" "50" "0.4" "18309688" "18309205" "18310178"
"AT4G39390" "5.22007307334835" "9" "105" "442" "0.237556561085973" "18315797" "18315793" "18315801"
"AT4G39400" "16.4332310985359" "55" "564" "2004" "0.281437125748503" "18324666" "18324661" "18324715"
"AT4G39420" "1.0262039888503" "23" "34" "598" "0.0568561872909699" "18350792" "18350780" "18350802"
"AT4G39460" "6.83282317114736" "67" "33" "424" "0.0778301886792453" "18357899" "18357880" "18357946"
"AT4G39470" "7.59961106181438" "6" "27" "159" "0.169811320754717" "18361169" "18361164" "18361169"
"AT4G39520" "5.07810590201451" "122" "1732" "3379" "0.51257768570583" "18374141" "18374095" "18374216"
"AT4G39540" "11.5936997725069" "21" "1531" "3274" "0.467623701893708" "18378289" "18378279" "18378299"
"AT4G39550" "1.59558823332191" "4" "25" "118" "0.211864406779661" "18381905" "18381903" "18381906"
"AT4G39560" "3.3535686236855" "34" "263" "1064" "0.24718045112782" "18383820" "18383802" "18383835"
"AT4G39570" "52.0188678952883" "3" "54" "184" "0.293478260869565" "18385556" "18385554" "18385556"
"AT4G39590" "1.02380952373857" "6" "13" "63" "0.206349206349206" "18388764" "18388761" "18388766"
"AT4G39600" "2.27759740351035" "4" "39" "85" "0.458823529411765" "18390587" "18390585" "18390588"
"AT4G39620" "1.37317180840597" "227" "14" "52" "0.269230769230769" "18396122" "18396013" "18396239"
"AT4G39630" "2.21083332628633" "3" "13" "102" "0.127450980392157" "18398915" "18398914" "18398916"
"AT4G39640" "3.206059886108" "6" "52" "344" "0.151162790697674" "18401942" "18401940" "18401945"
"AT4G39660" "1.27847216773021" "82" "1418" "2734" "0.51865398683248" "18406798" "18406770" "18406851"
"AT4G39670" "4.45366120874754" "63" "223" "516" "0.432170542635659" "18410175" "18410140" "18410202"
"AT4G39675" "10.37115516869" "7" "563" "1506" "0.373837981407703" "18413775" "18413771" "18413777"
"AT4G39680" "2.28979591897556" "3" "36" "776" "0.0463917525773196" "18416632" "18416631" "18416633"
"AT4G39690" "6.02687909204591" "85" "312" "858" "0.363636363636364" "18417693" "18417641" "18417725"
"AT4G39700" "2.33333333333333" "2" "24" "58" "0.413793103448276" "18424115" "18424114" "18424115"
"AT4G39710" "2.948583473146" "25" "11" "76" "0.144736842105263" "18429063" "18429053" "18429077"
"AT4G39720" "3.39720571999946" "24" "122" "468" "0.260683760683761" "18430935" "18430922" "18430945"
"AT4G39730" "1.97920790812616" "7" "927" "3679" "0.251970644196793" "18432914" "18432911" "18432917"
"AT4G39740" "10.5869565183378" "5" "25" "108" "0.231481481481481" "18437128" "18437124" "18437128"
"AT4G39770" "5.40130671954422" "5" "65" "272" "0.238970588235294" "18451294" "18451292" "18451296"
"AT4G39780" "1.86817600510736" "22" "20" "482" "0.04149377593361" "18459148" "18459135" "18459156"
"AT4G39795" "1.82117556783813" "76" "127" "3983" "0.0318855134320864" "18466625" "18466589" "18466664"
"AT4G39800" "3.8083660861193" "23" "33" "578" "0.0570934256055363" "18472033" "18472029" "18472051"
"AT4G39810" "7.19075376756336" "7" "57" "128" "0.4453125" "18475762" "18475757" "18475763"
"AT4G39820" "4.26525802639833" "31" "170" "814" "0.208845208845209" "18477941" "18477921" "18477951"
"AT4G39838" "3.12626428767517" "40" "245" "634" "0.386435331230284" "18486330" "18486311" "18486350"
"AT4G39840" "1.74917006027445" "3" "31" "204" "0.151960784313725" "18485782" "18485781" "18485783"
"AT4G39850" "6.5660722472352" "83" "548" "1773" "0.309080654258319" "18488510" "18488488" "18488570"
"AT4G39860" "4.30063570103356" "34" "240" "672" "0.357142857142857" "18499873" "18499866" "18499899"
"AT4G39870" "6.99285402355972" "10" "40" "192" "0.208333333333333" "18502929" "18502921" "18502930"
"AT4G39880" "4.74790847394455" "25" "155" "403" "0.384615384615385" "18504548" "18504530" "18504554"
"AT4G39890" "1" "49" "22" "73" "0.301369863013699" "18506121" "18506097" "18506145"
"AT4G39900" "1.22500000223517" "2" "13" "107" "0.121495327102804" "18509789" "18509788" "18509789"
"AT4G39910" "5.18812670453958" "48" "158" "622" "0.254019292604502" "18514204" "18514183" "18514230"
"AT4G39920" "3.60150616160571" "4" "20" "68" "0.294117647058824" "18516357" "18516356" "18516359"
"AT4G39925" "4.14660283813139" "8" "92" "134" "0.686567164179104" "18517626" "18517621" "18517628"
"AT4G39930" "2.01560835685418" "11" "21" "150" "0.14" "18518678" "18518674" "18518684"
"AT4G39940" "3.50815433716094" "37" "1835" "3917" "0.468470768445239" "18519726" "18519716" "18519752"
"AT4G39950" "1.81598754436424" "180" "459" "2414" "0.190140845070423" "18526845" "18526784" "18526963"
"AT4G39955" "3.72092638228218" "131" "659" "1392" "0.473419540229885" "18530549" "18530511" "18530641"
"AT4G39960" "2.6742642617228" "10" "70" "454" "0.154185022026432" "18533784" "18533781" "18533790"
"AT4G39970" "1.06027090096978" "39" "24" "52" "0.461538461538462" "18538417" "18538398" "18538436"
"AT4G39980" "7.81160487858534" "72" "1035" "2609" "0.396703717899578" "18539738" "18539706" "18539777"
"AT4G39990" "4.68660849550674" "83" "517" "1819" "0.284222100054975" "18543664" "18543600" "18543682"
"AT4G40000" "1.03441346394538" "10" "21" "75" "0.28" "18547494" "18547490" "18547499"
"AT4G40010" "1.90067441997917" "23" "25" "191" "0.130890052356021" "18548861" "18548848" "18548870"
"AT4G40030" "8.10714928525947" "60" "1818" "5689" "0.319564071014238" "18556968" "18556934" "18556993"
"AT4G40040" "5.08750814213067" "145" "16697" "33028" "0.50554075330023" "18558713" "18558650" "18558794"
"AT4G40042" "11.1192377540805" "11" "387" "1580" "0.244936708860759" "18559104" "18559097" "18559107"
"AT4G40045" "2.58161176116974" "7" "21" "112" "0.1875" "18560206" "18560203" "18560209"
"AT4G40050" "8.2249045239668" "69" "179" "703" "0.254623044096728" "18563827" "18563791" "18563859"
"AT4G40060" "2.19354587616157" "269" "1545" "4661" "0.331473932632482" "18571781" "18571670" "18571938"
"AT4G40065" "2.45364116466943" "3" "46" "465" "0.0989247311827957" "18574959" "18574958" "18574960"
"AT4G40070" "4.29365250316805" "25" "291" "710" "0.409859154929577" "18576421" "18576414" "18576438"
"AT4G40080" "1.73839958003481" "144" "401" "1023" "0.391984359726295" "18579648" "18579574" "18579717"
"AT4G40085" "1.00425452481164" "290" "31" "128" "0.2421875" "18579857" "18579717" "18580006"
"AT4G40090" "12.4949524447046" "157" "4579" "9447" "0.484704138880068" "18581577" "18581451" "18581607"
"AT5G01010" "10.8444392182553" "58" "1442" "4132" "0.348983543078412" "4995" "4957" "5014"
"AT5G01020" "5.9681223949737" "56" "816" "2022" "0.403560830860534" "8414" "8390" "8445"
"AT5G01030" "Completely_Peaked" "1" "9" "78" "0.115384615384615" "12106" "12106" "12106"
"AT5G01040" "6.73450943442828" "11" "594" "1891" "0.314119513484929" "16174" "16168" "16178"
"AT5G01050" "18.5512820512383" "4" "41" "321" "0.127725856697819" "20850" "20847" "20850"
"AT5G01060" "1.84605119112455" "6" "12" "58" "0.206896551724138" "22694" "22691" "22696"
"AT5G01090" "26.0721251111376" "9" "113" "470" "0.240425531914894" "33251" "33250" "33258"
"AT5G01100" "5.45084129218621" "37" "28" "427" "0.0655737704918033" "37959" "37930" "37966"
"AT5G01160" "5.81555886509619" "189" "2143" "4454" "0.481140547822182" "54109" "54002" "54190"
"AT5G01170" "2.69685478334422" "70" "118" "320" "0.36875" "58203" "58178" "58247"
"AT5G01190" "1.94685990338164" "2" "32" "206" "0.155339805825243" "73585" "73584" "73585"
"AT5G01200" "4.31249999996908" "4" "18" "106" "0.169811320754717" "77142" "77140" "77143"
"AT5G01215" "3.77049347347354" "86" "399" "960" "0.415625" "85929" "85895" "85980"
"AT5G01210" "30.4620571433227" "59" "1403" "3796" "0.369599578503688" "84479" "84471" "84529"
"AT5G01220" "1.10434530684267" "49" "886" "1433" "0.618283321702722" "89819" "89801" "89849"
